0.491975,-10.371259,-0.843495
0.488972,-10.376732,-0.843495
0.487428,-10.378897,-0.843495
0.484372,-10.385533,-0.843495
0.482311,-10.389600,-0.843495
0.480129,-10.393573,-0.843495
0.477456,-10.398765,-0.843495
0.475050,-10.403409,-0.843495
0.472931,-10.407099,-0.843495
0.470560,-10.411671,-0.843495
0.468568,-10.415920,-0.843495
0.466128,-10.420704,-0.843495
0.463244,-10.424880,-0.843495
0.461337,-10.428542,-0.843495
0.458624,-10.433961,-0.843495
0.457654,-10.436778,-0.843495
0.454331,-10.442818,-0.843495
0.452496,-10.445407,-0.843495
0.449361,-10.451228,-0.843495
0.447468,-10.454910,-0.843495
0.444479,-10.460424,-0.843495
0.442697,-10.463826,-0.843495
0.440045,-10.469164,-0.843495
0.437556,-10.473844,-0.843495
0.435572,-10.478142,-0.843495
0.433884,-10.480828,-0.843495
0.431494,-10.485660,-0.843495
0.428619,-10.491467,-0.843495
0.426842,-10.494681,-0.843495
0.424181,-10.499262,-0.843495
0.422446,-10.503248,-0.843495
0.419644,-10.509003,-0.843495
0.417036,-10.514049,-0.843495
0.415073,-10.517415,-0.843495
0.413242,-10.520579,-0.843495
0.410339,-10.525127,-0.843495
0.407691,-10.529591,-0.843495
0.404905,-10.534681,-0.843495
0.402080,-10.539595,-0.843495
0.400626,-10.543679,-0.843495
0.398541,-10.547084,-0.843495
0.395077,-10.552783,-0.843495
0.393036,-10.557354,-0.843495
0.389988,-10.561357,-0.843495
0.388083,-10.566447,-0.843495
0.386298,-10.568882,-0.843495
0.383661,-10.574160,-0.843495
0.381152,-10.577831,-0.843495
0.378280,-10.582675,-0.843495
0.376244,-10.586632,-0.843495
0.373802,-10.592222,-0.843495
0.371746,-10.595058,-0.843495
0.368765,-10.600465,-0.843495
0.365843,-10.606013,-0.843495
0.364109,-10.608990,-0.843495
0.361572,-10.614039,-0.843495
0.358712,-10.619170,-0.843495
0.356211,-10.623742,-0.843495
0.354712,-10.626817,-0.843495
0.351832,-10.631713,-0.843495
0.349590,-10.635498,-0.843495
0.346850,-10.640623,-0.843495
0.344308,-10.645400,-0.843495
0.341870,-10.649432,-0.843495
0.339329,-10.654186,-0.843495
0.337387,-10.658583,-0.843495
0.335219,-10.661666,-0.843495
0.332030,-10.667628,-0.843495
0.330527,-10.670229,-0.843495
0.327959,-10.674611,-0.843495
0.325019,-10.680150,-0.843495
0.323222,-10.683971,-0.843495
0.320242,-10.689299,-0.843495
0.317810,-10.693817,-0.843495
0.315818,-10.697414,-0.843495
0.313623,-10.701773,-0.843495
0.311480,-10.705171,-0.843495
0.309554,-10.709599,-0.843495
0.305935,-10.715679,-0.843495
0.303665,-10.720201,-0.843495
0.302008,-10.722947,-0.843495
0.299299,-10.728727,-0.843495
0.297915,-10.731759,-0.843495
0.294037,-10.738123,-0.843495
0.292428,-10.741063,-0.843495
0.290234,-10.745399,-0.843495
0.288231,-10.749497,-0.843495
0.284666,-10.755166,-0.843495
0.282189,-10.759730,-0.843495
0.280914,-10.762592,-0.843495
0.278192,-10.768042,-0.843495
0.275887,-10.771693,-0.843495
0.273900,-10.775395,-0.843495
0.272051,-10.779929,-0.843495
0.268078,-10.786289,-0.843495
0.266281,-10.790088,-0.843495
0.264373,-10.793000,-0.843495
0.261419,-10.799407,-0.843495
0.259831,-10.801527,-0.843495
0.256344,-10.808696,-0.843495
0.254404,-10.812197,-0.843495
0.251936,-10.816596,-0.843495
0.249740,-10.820663,-0.843495
0.246904,-10.826076,-0.843495
0.244570,-10.830588,-0.843495
0.242323,-10.834708,-0.843495
0.240207,-10.838657,-0.843495
0.238128,-10.842536,-0.843495
0.235149,-10.848180,-0.843495
0.232753,-10.852672,-0.843495
0.230547,-10.856823,-0.843495
0.228111,-10.861362,-0.843495
0.225754,-10.865751,-0.843495
0.223364,-10.870201,-0.843495
0.221172,-10.874326,-0.843495
0.218708,-10.878940,-0.843495
0.216307,-10.883475,-0.843495
0.215006,-10.885540,-0.843495
0.212650,-10.889783,-0.843495
0.209349,-10.896339,-0.843495
0.207049,-10.900768,-0.843495
0.204453,-10.905406,-0.843495
0.202140,-10.909468,-0.843495
0.200263,-10.912979,-0.843495
0.197358,-10.918593,-0.843495
0.195487,-10.922735,-0.843495
0.193538,-10.925546,-0.843495
0.190114,-10.932040,-0.843495
0.187806,-10.936240,-0.843495
0.186156,-10.939710,-0.843495
0.184047,-10.943394,-0.843495
0.180763,-10.949342,-0.843495
0.178819,-10.952683,-0.843495
0.176124,-10.958147,-0.843495
0.173780,-10.962833,-0.843495
0.172595,-10.964979,-0.843495
0.169784,-10.970213,-0.843495
0.166905,-10.975695,-0.843495
0.164620,-10.979862,-0.843495
0.161967,-10.984605,-0.843495
0.160606,-10.987974,-0.843495
0.158058,-10.991423,-0.843495
0.155882,-10.996746,-0.843495
0.153553,-11.001014,-0.843495
0.151497,-11.004165,-0.843495
0.148809,-11.009338,-0.843495
0.145698,-11.015419,-0.843495
0.144065,-11.018370,-0.843495
0.141068,-11.024216,-0.843495
0.138527,-11.028612,-0.843495
0.136304,-11.032867,-0.843495
0.134309,-11.036531,-0.843495
0.132173,-11.040628,-0.843495
0.129032,-11.046547,-0.843495
0.126790,-11.050726,-0.843495
0.124535,-11.054942,-0.843495
0.121945,-11.059817,-0.843495
0.119582,-11.064304,-0.843495
0.117304,-11.068576,-0.843495
0.114919,-11.073029,-0.843495
0.112549,-11.077467,-0.843495
0.110217,-11.081856,-0.843495
0.108007,-11.085960,-0.843495
0.105549,-11.090590,-0.843495
0.103147,-11.095068,-0.843495
0.100683,-11.099659,-0.843495
0.098447,-11.103851,-0.843495
0.096051,-11.108333,-0.843495
0.093707,-11.112728,-0.843495
0.091342,-11.117146,-0.843495
0.089110,-11.121329,-0.843495
0.086638,-11.125951,-0.843495
0.084324,-11.130272,-0.843495
0.081814,-11.134975,-0.843495
0.079592,-11.139118,-0.843495
0.077256,-11.143540,-0.843495
0.074776,-11.148158,-0.843495
0.073478,-11.150616,-0.843495
0.071285,-11.157310,-0.843495
0.070107,-11.160805,-0.843495
0.066900,-11.163203,-0.843495
0.062778,-11.170306,-0.843495
0.060527,-11.174457,-0.843495
0.058934,-11.177786,-0.843495
0.057056,-11.181858,-0.843495
0.053922,-11.186917,-0.843495
0.051187,-11.192022,-0.843495
0.048789,-11.196535,-0.843495
0.046351,-11.201097,-0.843495
0.043959,-11.205579,-0.843495
0.042138,-11.209141,-0.843495
0.039954,-11.212978,-0.843495
0.036877,-11.218706,-0.843495
0.034624,-11.223147,-0.843495
0.032730,-11.226548,-0.843495
0.030037,-11.231731,-0.843495
0.027499,-11.236464,-0.843495
0.025161,-11.240964,-0.843495
0.022862,-11.245270,-0.843495
0.020491,-11.249685,-0.843495
0.018216,-11.253767,-0.843495
0.015613,-11.258547,-0.843495
0.013477,-11.262656,-0.843495
0.011030,-11.267278,-0.843495
0.008915,-11.271274,-0.843495
0.006239,-11.276320,-0.843495
0.003996,-11.280508,-0.843495
0.001655,-11.284894,-0.843495
-0.000793,-11.289493,-0.843495
-0.002947,-11.293481,-0.843495
-0.004918,-11.297044,-0.843495
-0.007842,-11.302502,-0.843495
-0.010079,-11.306660,-0.843495
-0.012171,-11.310431,-0.843495
-0.014293,-11.314637,-0.843495
-0.017412,-11.320354,-0.843495
-0.019744,-11.324542,-0.843495
-0.020784,-11.326223,-0.843495
-0.024211,-11.333244,-0.843495
-0.025275,-11.335384,-0.843495
-0.028120,-11.339569,-0.843495
-0.031436,-11.346723,-0.843495
-0.033829,-11.350735,-0.843495
-0.035201,-11.353055,-0.843495
-0.038575,-11.359810,-0.843495
-0.040840,-11.363931,-0.843495
-0.042587,-11.367608,-0.843495
-0.044665,-11.370770,-0.843495
-0.047857,-11.376361,-0.843495
-0.049875,-11.381516,-0.843495
-0.051459,-11.384391,-0.843495
-0.054810,-11.389923,-0.843495
-0.056749,-11.393290,-0.843495
-0.059359,-11.399177,-0.843495
-0.061092,-11.401740,-0.843495
-0.064650,-11.408401,-0.843495
-0.066186,-11.411637,-0.843495
-0.069285,-11.417207,-0.843495
-0.071310,-11.420811,-0.843495
-0.073999,-11.425940,-0.843495
-0.075951,-11.429783,-0.843495
-0.078201,-11.433642,-0.843495
-0.080847,-11.438769,-0.843495
-0.083333,-11.443464,-0.843495
-0.085793,-11.447867,-0.843495
-0.088159,-11.452295,-0.843495
-0.090229,-11.456022,-0.843495
-0.091785,-11.458551,-0.843495
-0.094551,-11.463417,-0.843495
-0.097921,-11.468782,-0.843495
-0.100464,-11.473087,-0.843495
-0.101906,-11.475618,-0.843495
-0.106397,-11.482221,-0.843495
-0.107745,-11.484115,-0.843495
-0.110423,-11.488385,-0.843495
-0.114655,-11.493929,-0.843495
-0.117844,-11.497187,-0.843495
-0.120412,-11.500628,-0.843495
-0.124310,-11.504680,-0.843495
-0.126962,-11.508380,-0.843495
-0.131940,-11.512680,-0.843495
-0.135084,-11.516388,-0.843495
-0.139403,-11.520272,-0.843495
-0.142256,-11.522546,-0.843495
-0.147549,-11.527134,-0.843495
-0.151976,-11.529977,-0.843495
-0.156625,-11.533838,-0.843495
-0.160773,-11.536631,-0.843495
-0.168500,-11.539779,-0.843495
-0.171571,-11.541831,-0.843495
-0.177786,-11.545311,-0.843495
-0.181702,-11.546853,-0.843495
-0.189234,-11.549830,-0.843495
-0.195870,-11.553277,-0.843495
-0.200045,-11.555787,-0.843495
-0.204505,-11.558578,-0.843495
-0.082150,-11.439273,-0.843555
-0.087038,-11.448664,-0.843555
-0.091756,-11.456371,-0.843555
-0.096755,-11.464698,-0.843555
-0.101033,-11.475269,-0.843555
-0.106652,-11.483533,-0.843555
-0.111351,-11.487110,-0.843555
-0.117910,-11.490754,-0.843555
-0.122759,-11.498365,-0.843555
-0.127688,-11.507481,-0.843555
-0.131477,-11.511131,-0.843555
-0.136176,-11.515606,-0.843555
-0.141545,-11.519411,-0.843555
-0.146005,-11.524579,-0.843555
-0.151884,-11.529645,-0.843555
-0.156503,-11.533072,-0.843555
-0.161303,-11.536388,-0.843555
-0.166012,-11.539615,-0.843555
-0.171140,-11.542637,-0.843555
-0.176080,-11.544927,-0.843555
-0.181749,-11.548042,-0.843555
-0.186089,-11.549650,-0.843555
-0.191549,-11.552329,-0.843555
-0.197108,-11.554723,-0.843555
-0.202278,-11.556675,-0.843555
-0.206298,-11.558208,-0.843555
-0.211487,-11.559978,-0.843555
-0.216387,-11.561404,-0.843555
-0.221217,-11.562230,-0.843555
-0.226437,-11.563547,-0.843555
-0.230957,-11.564237,-0.843555
-0.237356,-11.565639,-0.843555
-0.241436,-11.566200,-0.843555
-0.247096,-11.567052,-0.843555
-0.251595,-11.567329,-0.843555
-0.258525,-11.567858,-0.843555
-0.261275,-11.567844,-0.843555
-0.267775,-11.568057,-0.843555
-0.272585,-11.568204,-0.843555
-0.278445,-11.567921,-0.843555
-0.283645,-11.567465,-0.843555
-0.286605,-11.567158,-0.843555
-0.291815,-11.566748,-0.843555
-0.296415,-11.565981,-0.843555
-0.301345,-11.565264,-0.843555
-0.306096,-11.564255,-0.843555
-0.312146,-11.562905,-0.843555
-0.317396,-11.561225,-0.843555
-0.321736,-11.560255,-0.843555
-0.326337,-11.558887,-0.843555
-0.332027,-11.556612,-0.843555
-0.336676,-11.555043,-0.843555
-0.340927,-11.553112,-0.843555
-0.347377,-11.550250,-0.843555
-0.350787,-11.548995,-0.843555
-0.355948,-11.545976,-0.843555
-0.362639,-11.541651,-0.843555
-0.366479,-11.538640,-0.843555
-0.371950,-11.534113,-0.843555
-0.377061,-11.530223,-0.843555
-0.382061,-11.525913,-0.843555
-0.388591,-11.526416,-0.843555
-0.391423,-11.517690,-0.843555
-0.396223,-11.515683,-0.843555
-0.402004,-11.510263,-0.843555
-0.405795,-11.507704,-0.843555
-0.411606,-11.501588,-0.843555
-0.416826,-11.494330,-0.843555
-0.422357,-11.485315,-0.843555
-0.427010,-11.471966,-0.843555
-0.433780,-11.470095,-0.843555
-0.437311,-11.463863,-0.843555
-0.442303,-11.454811,-0.843555
-0.447084,-11.446255,-0.843555
-0.451885,-11.440262,-0.843555
-0.457377,-11.428695,-0.843555
-0.462089,-11.420815,-0.843555
-0.466901,-11.410061,-0.843555
-0.472082,-11.402848,-0.843555
-0.477393,-11.394458,-0.843555
-0.482545,-11.385240,-0.843555
-0.486577,-11.374575,-0.843555
-0.491348,-11.369722,-0.843555
-0.496520,-11.353964,-0.843555
-0.500901,-11.344816,-0.843555
-0.506062,-11.340076,-0.843555
-0.512514,-11.327845,-0.843555
-0.516194,-11.325934,-0.843555
-0.522346,-11.315349,-0.843555
-0.527067,-11.308187,-0.843555
-0.532389,-11.296791,-0.843555
-0.537382,-11.282271,-0.843555
-0.541513,-11.278142,-0.843555
-0.548144,-11.269168,-0.843555
-0.551376,-11.257763,-0.843555
-0.555988,-11.248917,-0.843555
-0.562649,-11.241838,-0.843555
-0.567271,-11.232144,-0.843555
-0.572312,-11.226585,-0.843555
-0.577313,-11.220384,-0.843555
-0.582158,-11.188990,-0.843555
-0.588388,-11.187048,-0.843555
-0.592209,-11.176611,-0.843555
-0.596170,-11.172390,-0.843555
-0.602650,-11.173457,-0.843555
-0.607531,-11.168235,-0.843555
-0.611331,-11.166571,-0.843555
-0.617364,-11.149995,-0.843555
-0.622145,-11.142818,-0.843555
-0.627257,-11.134252,-0.843555
-0.632158,-11.125012,-0.843555
-0.637811,-11.111551,-0.843555
-0.642013,-11.095953,-0.843555
-0.646356,-11.078556,-0.843555
-0.653769,-11.064177,-0.843555
-0.658621,-11.050510,-0.843555
-0.663652,-11.048521,-0.843555
-0.668281,-11.048370,-0.843555
-0.673621,-11.049183,-0.843555
-0.677892,-11.043557,-0.843555
-0.682213,-11.037757,-0.843555
-0.688913,-11.035484,-0.843555
-0.692406,-11.020297,-0.843555
-0.697487,-11.011408,-0.843555
-0.702439,-11.001163,-0.843555
-0.706510,-10.997948,-0.843555
-0.712252,-10.986406,-0.843555
-0.717583,-10.977368,-0.843555
-0.722445,-10.968992,-0.843555
-0.727297,-10.953888,-0.843555
-0.732298,-10.949920,-0.843555
-0.736569,-10.944995,-0.843555
-0.742651,-10.934255,-0.843555
-0.174232,-11.446060,-0.843585
-0.173162,-11.444723,-0.843585
-0.173525,-11.443744,-0.843585
-0.174056,-11.442815,-0.843585
-0.174577,-11.441949,-0.843585
-0.175078,-11.441050,-0.843585
-0.175579,-11.440184,-0.843585
-0.176090,-11.439290,-0.843585
-0.176572,-11.438402,-0.843585
-0.177066,-11.437555,-0.843585
-0.177603,-11.436596,-0.843585
-0.178124,-11.435672,-0.843585
-0.178633,-11.434777,-0.843585
-0.179117,-11.433925,-0.843585
-0.179609,-11.433054,-0.843585
-0.180083,-11.432220,-0.843585
-0.180553,-11.431394,-0.843585
-0.181018,-11.430577,-0.843585
-0.181488,-11.429751,-0.843585
-0.181950,-11.428933,-0.843585
-0.182445,-11.428064,-0.843585
-0.182991,-11.427120,-0.843585
-0.183482,-11.426260,-0.843585
-0.183969,-11.425410,-0.843585
-0.184477,-11.424503,-0.843585
-0.184978,-11.423626,-0.843585
-0.185475,-11.422758,-0.843585
-0.185970,-11.421889,-0.843585
-0.186473,-11.421013,-0.843585
-0.186986,-11.420109,-0.843585
-0.187488,-11.419232,-0.843585
-0.187982,-11.418386,-0.843585
-0.188460,-11.417530,-0.843585
-0.188969,-11.416658,-0.843585
-0.189472,-11.415759,-0.843585
-0.189962,-11.414922,-0.843585
-0.190420,-11.414101,-0.843585
-0.190887,-11.413285,-0.843585
-0.191348,-11.412477,-0.843585
-0.191819,-11.411652,-0.843585
-0.192321,-11.410775,-0.843585
-0.192821,-11.409898,-0.843585
-0.193321,-11.409021,-0.843585
-0.193818,-11.408153,-0.843585
-0.194338,-11.407241,-0.843585
-0.194867,-11.406334,-0.843585
-0.195370,-11.405435,-0.843585
-0.195881,-11.404540,-0.843585
-0.196389,-11.403656,-0.843585
-0.196888,-11.402801,-0.843585
-0.197425,-11.401841,-0.843585
-0.197940,-11.400937,-0.843585
-0.198451,-11.400043,-0.843585
-0.198934,-11.399202,-0.843585
-0.199423,-11.398341,-0.843585
-0.199896,-11.397517,-0.843585
-0.200367,-11.396692,-0.843585
-0.200841,-11.395880,-0.843585
-0.201322,-11.395038,-0.843585
-0.201794,-11.394190,-0.843585
-0.202310,-11.393287,-0.843585
-0.202831,-11.392376,-0.843585
-0.203327,-11.391509,-0.843585
-0.203808,-11.390666,-0.843585
-0.204306,-11.389799,-0.843585
-0.204814,-11.388926,-0.843585
-0.205296,-11.388061,-0.843585
-0.205793,-11.387194,-0.843585
-0.206289,-11.386325,-0.843585
-0.206775,-11.385475,-0.843585
-0.207306,-11.384546,-0.843585
-0.207797,-11.383686,-0.843585
-0.208279,-11.382844,-0.843585
-0.208797,-11.381931,-0.843585
-0.209318,-11.381042,-0.843585
-0.209779,-11.380234,-0.843585
-0.210226,-11.379430,-0.843585
-0.210703,-11.378620,-0.843585
-0.211151,-11.377817,-0.843585
-0.211616,-11.376999,-0.843585
-0.212118,-11.376123,-0.843585
-0.212619,-11.375246,-0.843585
-0.213124,-11.374360,-0.843585
-0.213631,-11.373475,-0.843585
-0.214151,-11.372563,-0.843585
-0.214672,-11.371651,-0.843585
-0.215193,-11.370739,-0.843585
-0.215709,-11.369836,-0.843585
-0.216211,-11.368960,-0.843585
-0.216706,-11.368091,-0.843585
-0.217232,-11.367171,-0.843585
-0.217743,-11.366277,-0.843585
-0.218251,-11.365404,-0.843585
-0.218725,-11.364557,-0.843585
-0.219226,-11.363680,-0.843585
-0.219708,-11.362838,-0.843585
-0.220190,-11.361997,-0.843585
-0.220671,-11.361154,-0.843585
-0.221153,-11.360313,-0.843585
-0.221643,-11.359452,-0.843585
-0.222158,-11.358549,-0.843585
-0.222674,-11.357646,-0.843585
-0.223160,-11.356795,-0.843585
-0.223632,-11.355970,-0.843585
-0.224133,-11.355093,-0.843585
-0.224642,-11.354221,-0.843585
-0.225138,-11.353353,-0.843585
-0.225626,-11.352480,-0.843585
-0.226128,-11.351603,-0.843585
-0.226647,-11.350690,-0.843585
-0.227163,-11.349787,-0.843585
-0.227660,-11.348920,-0.843585
-0.228142,-11.348078,-0.843585
-0.228887,-11.347364,-0.843585
-0.274460,-11.371942,-0.843585
-0.276582,-11.372336,-0.843585
-0.277277,-11.371743,-0.843585
-0.277754,-11.370887,-0.843585
-0.278217,-11.370092,-0.843585
-0.278670,-11.369291,-0.843585
-0.279184,-11.368399,-0.843585
-0.279682,-11.367531,-0.843585
-0.280196,-11.366627,-0.843585
-0.280705,-11.365743,-0.843585
-0.281230,-11.364822,-0.843585
-0.281757,-11.363903,-0.843585
-0.282268,-11.363009,-0.843585
-0.282770,-11.362132,-0.843585
-0.283263,-11.361274,-0.843585
-0.283753,-11.360413,-0.843585
-0.284267,-11.359521,-0.843585
-0.284786,-11.358608,-0.843585
-0.285292,-11.357723,-0.843585
-0.285780,-11.356873,-0.843585
-0.286295,-11.355969,-0.843585
-0.447943,-11.446907,-0.843585
-0.448479,-11.445843,-0.843585
-0.448877,-11.444839,-0.843585
-0.449296,-11.444180,-0.843585
-0.449534,-11.443728,-0.843585
-0.450155,-11.442874,-0.843585
-0.450624,-11.442013,-0.843585
-0.451223,-11.440996,-0.843585
-0.451707,-11.439948,-0.843585
-0.452064,-11.439369,-0.843585
-0.452662,-11.438363,-0.843585
-0.453334,-11.437388,-0.843585
-0.453704,-11.436770,-0.843585
-0.454086,-11.435802,-0.843585
-0.454667,-11.434960,-0.843585
-0.455332,-11.433831,-0.843585
-0.455686,-11.433100,-0.843585
-0.456155,-11.432343,-0.843585
-0.456709,-11.431404,-0.843585
-0.457157,-11.430589,-0.843585
-0.457775,-11.429537,-0.843585
-0.458127,-11.428909,-0.843585
-0.458580,-11.428108,-0.843585
-0.459056,-11.427286,-0.843585
-0.459514,-11.426477,-0.843585
-0.460012,-11.425610,-0.843585
-0.460538,-11.424689,-0.843585
-0.461049,-11.423795,-0.843585
-0.461549,-11.422917,-0.843585
-0.462089,-11.421971,-0.843585
-0.462591,-11.421094,-0.843585
-0.463095,-11.420230,-0.843585
-0.463588,-11.419348,-0.843585
-0.464081,-11.418490,-0.843585
-0.464565,-11.417638,-0.843585
-0.465083,-11.416736,-0.843585
-0.465618,-11.415798,-0.843585
-0.466115,-11.414930,-0.843585
-0.466616,-11.414053,-0.843585
-0.467135,-11.413140,-0.843585
-0.467618,-11.412299,-0.843585
-0.468088,-11.411474,-0.843585
-0.468560,-11.410649,-0.843585
-0.469042,-11.409807,-0.843585
-0.469341,-11.408884,-0.843585
-0.469903,-11.408042,-0.843585
-0.470418,-11.407035,-0.843585
-0.471102,-11.406205,-0.843585
-0.471517,-11.405602,-0.843585
-0.472215,-11.404387,-0.843585
-0.472874,-11.403405,-0.843585
-0.472981,-11.402856,-0.843585
-0.473527,-11.401993,-0.843585
-0.474042,-11.401090,-0.843585
-0.474553,-11.400195,-0.843585
-0.475058,-11.399321,-0.843585
-0.475553,-11.398452,-0.843585
-0.476451,-11.397330,-0.843585
-0.476899,-11.396641,-0.843585
-0.477276,-11.395808,-0.843585
-0.477699,-11.395117,-0.843585
-0.478110,-11.394281,-0.843585
-0.478557,-11.393154,-0.843585
-0.478860,-11.392498,-0.843585
-0.479691,-11.391475,-0.843585
-0.480181,-11.390420,-0.843585
-0.480427,-11.390007,-0.843585
-0.480924,-11.389140,-0.843585
-0.481531,-11.388242,-0.843585
-0.481881,-11.387360,-0.843585
